player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,axis_consistency,n_matches_consistency,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,meters_run_intl,clean_breaks_intl,defenders_beaten_intl,passes_intl,runs_intl,lineouts_won_intl,missed_tackles_intl,tackles_intl,turnovers_conceded_intl,penalties_conceded_intl,offloads_intl
lnr_2436,2436,romain-ntamack,https://cdn.lnr.fr/joueur/2436-romain-ntamack/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Romain Ntamack,Toulouse,TLS,FLY_HALF,Demi d'ouverture,2023-2024,4,254.0,63.5,4.72,,,0.0,,,,0.94,0.0,,,0.63,,,,,lnr,24.0,186.0,91.0,France,51.7,11.0,95.3846153846154,71.09375,56.5,72.6,0.704,95,0,5,33,30,94,0.63,24.0,↘,5,"[49.1, 36.7, 35.4, 13.7, 21.6]",100,0.5,Ouvreur,10,70,Moyenne,True,Basse,True,16,31.8,83.0,France,36.0,cluster_1,77.4,82.2,86.8,91.6,76.4,80.6,93.0,0.8,20.472,0.5,1.278,12.111,4.583,0.111,1.083,6.25,1.0,0.167,0.25
lnr_2407,2407,malachi-shea-hawkes-faimanifo,https://cdn.lnr.fr/joueur/2407-malachi-shea-hawkes-faimanifo/photo/photoFull.63f02d5f7b00d1429cb1de8aa98d311d3cf445ea,M. Hawkes Faimanifo,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,3,56.0,18.7,17.14,,,0.0,,,,1.43,0.0,,,0.0,,,,,lnr,21.0,179.0,115.0,Australie,,,91.7948717948718,89.84375,77.3,68.8,0.537,95,0,5,95,30,88,,18.7,→,2,"[54.6, 0]",100,-1.03,1ère Ligne,1L,54,Basse,True,Basse,True,48,57.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2482,2482,marco-miguel-trauth,https://cdn.lnr.fr/joueur/2482-marco-miguel-trauth/photo/photoFull.cba60bf104e3b342ceb7eeb5d08c240acb54484b,M. Trauth,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,3,166.0,55.3,8.67,,,0.48,,,,0.0,0.48,,,0.0,,,,,lnr,,,,,,,0.0,0.0,56.3,61.5,0.616,0,57,5,23,59,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,62,Moyenne,True,Basse,True,93,17.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_12438,12438,benjamin-bertrand,https://cdn.lnr.fr/joueur/12438-benjamin-bertrand/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,B. Bertrand,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,2,42.0,21.0,13.33,,,1.9,,,,0.0,0.0,,,0.0,,,,,lnr,20.0,180.0,128.0,France,0.0,8.0,92.3076923076923,100.0,82.4,72.7,0.528,0,0,5,84,68,96,,34.9,↘,5,"[71.1, 39.1, 22.6, 41.2, 39.4]",100,-1.25,1ère Ligne,1L,53,Basse,True,Basse,True,21,82.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2008,2008,leon-seilala-lam,https://cdn.lnr.fr/joueur/2008-leon-seilala-lam/photo/photoFull.81ae2ff3cf645856004e61f820bf6824a1fce987,L. Lam,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,21,858.0,40.9,8.95,,,0.37,,,,0.09,0.56,,,0.93,,,,,lnr,35.0,183.0,102.0,Samoa américain,100.0,3.0,93.84615384615384,79.6875,67.3,63.9,1.0,41,67,39,26,52,81,,18.3,↗,4,"[11.4, 44.3, 19.9, 9.5]",100,-0.67,1ère Ligne,1L,100,Haute,False,Bonne,False,81,27.0,74.9,SAMOA,18.0,cluster_0,58.1,53.6,50.0,90.8,81.7,55.4,88.8,0.0,,,,,,,,,,,
lnr_11989,11989,ignacio-ruiz,https://cdn.lnr.fr/joueur/11989-ignacio-ruiz/photo/photoFull.14f86258177c199d0ec3ee9450197974d20d92b1,Ignacio Ruiz,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,20,897.0,44.9,11.06,,,0.45,,,,0.27,0.18,,,2.68,,,,,lnr,23.0,185.0,109.0,Italie,94.5,10.0,94.87179487179486,85.15625,74.2,73.6,1.0,95,21,95,54,57,85,,52.7,↗,5,"[15.8, 60.1, 73.1, 73.2, 58.9]",100,-0.16,1ère Ligne,1L,100,Haute,False,Bonne,False,15,87.4,71.1,Argentine,7.0,cluster_1,55.9,50.0,50.0,86.2,74.7,82.0,93.0,0.0,3.25,0.0,0.0,1.0,3.5,4.25,0.75,2.0,0.0,0.75,0.0
lnr_1980,1980,mathieu-acebes,https://cdn.lnr.fr/joueur/1980-mathieu-acebes/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Mathieu Acebes,Perpignan,PER,FULLBACK,Arrière,2023-2024,19,923.0,48.6,8.75,,,0.17,,,,0.69,0.61,,,2.17,,,,,lnr,,,,,,,0.0,0.0,70.8,70.8,1.0,41,50,51,95,65,0,2.17,50.0,→,0,[],100,0.0,Arrière,ARR,100,Haute,False,Bonne,False,2,93.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2023,2023,sacha-lotrian,https://cdn.lnr.fr/joueur/2023-sacha-lotrian/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Sacha Lotrian,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,19,800.0,42.1,11.5,,,0.0,,,,0.2,0.1,,,0.0,,,,,lnr,23.0,180.0,100.0,France,48.5,9.0,92.3076923076923,78.125,66.7,65.7,1.0,91,12,5,60,30,79,,36.3,↘,5,"[68.7, 33.6, 27.3, 36.2, 47.8]",100,-0.16,1ère Ligne,1L,100,Haute,False,Moyenne,False,67,40.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1784,1784,nemo-gunther-roelofse,https://cdn.lnr.fr/joueur/1784-nemo-gunther-roelofse/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,N. Roelofse,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,19,829.0,43.6,7.82,,,0.48,,,,0.0,0.1,,,0.97,,,,,lnr,28.0,182.0,120.0,Afrique du Sud,89.5,9.0,93.33333333333331,93.75,68.4,65.4,1.0,0,12,40,11,59,91,,17.4,↘,5,"[10.7, 50.4, 30.9, 28.6, 0]",100,2.96,1ère Ligne,1L,100,Haute,False,Bonne,False,73,35.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_398,398,pietro-ceccarelli,https://cdn.lnr.fr/joueur/398-pietro-ceccarelli/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,P. Ceccarelli,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,18,838.0,46.6,10.41,,,0.1,,,,0.1,0.0,,,0.48,,,,,lnr,32.0,184.0,115.0,France,96.6,14.0,94.35897435897436,89.84375,67.2,66.7,1.0,45,0,20,45,36,88,,37.6,↗,5,"[11.7, 11.7, 64.2, 51.0, 45.0]",100,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,60,46.8,77.0,ITALY,25.0,cluster_1,52.2,50.9,50.0,86.4,89.3,50.0,87.9,0.2,0.72,0.0,0.04,0.4,1.04,0.0,0.52,3.4,0.04,0.12,0.04
lnr_1973,1973,sadek-deghmache,https://cdn.lnr.fr/joueur/1973-sadek-deghmache/photo/photoFull.63f02d5f7b00d1429cb1de8aa98d311d3cf445ea,Sadek Deghmache,Perpignan,PER,SCRUM_HALF,Demi de mêlée,2023-2024,18,756.0,42.0,6.35,,,0.11,,,,0.53,1.16,,,1.06,,,,,lnr,,,,,,,0.0,0.0,62.2,62.2,1.0,59,89,33,41,42,0,1.06,50.0,→,0,[],100,0.0,Demi de mêlée,9,100,Haute,False,Moyenne,False,13,50.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_693,693,jacobus-van-tonder,https://cdn.lnr.fr/joueur/693-jacobus-van-tonder/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,J. Van Tonder,Perpignan,PER,LOCK,2ème ligne,2023-2024,17,846.0,49.8,10.69,,,0.28,,,,0.28,0.09,,,2.36,,,,,lnr,26.0,197.0,118.0,Afrique du Sud,51.3,13.0,100.0,92.1875,70.4,70.2,1.0,84,8,95,39,49,98,,45.3,↘,5,"[80.0, 77.2, 51.7, 43.9, 43.5]",100,2.0,2ème Ligne,2L,100,Haute,False,Bonne,False,7,84.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2010,2010,lucas-dubois,https://cdn.lnr.fr/joueur/2010-lucas-dubois/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,Lucas Dubois,Perpignan,PER,WINGER,Ailier,2023-2024,16,998.0,62.4,3.77,,,0.24,,,,0.56,1.2,,,2.16,,,,,lnr,25.0,182.0,88.0,France,44.9,7.0,93.33333333333331,68.75,72.5,67.4,1.0,42,95,84,15,64,87,2.16,9.1,↗,5,"[9.8, 0, 15.7, 0.4, 13.7]",100,1.26,Ailier,AIL,100,Haute,False,Bonne,False,12,52.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2170,2170,louis-dupichot,https://cdn.lnr.fr/joueur/2170-louis-dupichot/photo/photoFull.054c707edd7e8d2d4275da9b6750c4e791637d23,Louis Dupichot,Perpignan,PER,WINGER,Ailier,2023-2024,13,968.0,74.5,2.81,,,0.17,,,,0.5,0.83,,,0.83,,,,,lnr,,,,,,,0.0,0.0,62.1,62.1,1.0,37,70,32,0,54,0,0.83,50.0,→,0,[],100,0.0,Ailier,AIL,100,Haute,False,Bonne,False,17,30.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1990,1990,giorgi-tetrashvili,https://cdn.lnr.fr/joueur/1990-giorgi-tetrashvili/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,G. Tetrashvili,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,12,564.0,47.0,8.65,,,0.14,,,,0.0,0.0,,,0.0,,,,,lnr,30.0,177.0,114.0,Géorgie,89.9,13.0,90.76923076923076,89.0625,63.9,65.0,0.97,0,0,5,22,38,87,,43.6,↗,5,"[3.6, 3.6, 98.5, 73.2, 37.7]",100,2.61,1ère Ligne,1L,97,Haute,False,Moyenne,False,76,32.0,52.2,GEORG,7.0,cluster_0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lnr_2025,2025,lucas-velarte,https://cdn.lnr.fr/joueur/2025-lucas-velarte/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,Lucas Velarte,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,12,432.0,36.0,13.7,,,0.56,,,,0.0,0.74,,,3.7,,,,,lnr,25.0,185.0,108.0,France,0.0,9.0,94.87179487179486,84.375,83.8,79.0,0.86,0,88,95,89,64,84,,42.5,↘,5,"[80.5, 54.3, 54.3, 41.2, 42.2]",100,1.26,1ère Ligne,1L,86,Haute,False,Moyenne,False,5,96.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1982,1982,tristan-labouteley,https://cdn.lnr.fr/joueur/1982-tristan-labouteley/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,T. Labouteley,Perpignan,PER,LOCK,2ème ligne,2023-2024,11,646.0,58.7,8.42,,,0.25,,,,0.0,0.25,,,0.0,,,,,lnr,,,,,,,0.0,0.0,48.5,48.5,1.0,0,22,5,4,47,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,100,Haute,False,Moyenne,False,41,4.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1977,1977,matteo-rodor,https://cdn.lnr.fr/joueur/1977-matteo-rodor/photo/photoFull.d303b4e754d5628447799261cf17492ebc23d137,Matteo Rodor,Perpignan,PER,SCRUM_HALF,Demi de mêlée,2023-2024,11,153.0,13.9,7.32,,,0.0,,,,1.57,1.05,,,1.05,,,,,lnr,,,,,,,0.0,0.0,63.5,66.1,0.603,95,79,33,56,30,0,1.05,50.0,→,0,[],100,0.0,Demi de mêlée,9,60,Moyenne,True,Basse,False,6,80.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2000,2000,shahn-eru,https://cdn.lnr.fr/joueur/2000-shahn-eru/photo/photoFull.cba60bf104e3b342ceb7eeb5d08c240acb54484b,Shahn Eru,Perpignan,PER,LOCK,2ème ligne,2023-2024,7,148.0,21.1,11.89,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,51.9,59.2,0.599,0,0,5,58,30,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,60,Basse,True,Basse,True,28,35.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2009,2009,victor-montgaillard,https://cdn.lnr.fr/joueur/2009-victor-montgaillard/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,V. Montgaillard,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,7,158.0,22.6,14.18,,,0.0,,,,0.0,0.51,,,2.53,,,,,lnr,21.0,181.0,108.0,France,37.0,4.0,92.82051282051282,84.375,73.3,71.1,0.608,0,61,95,95,30,84,,50.2,↘,5,"[100, 94.7, 62.1, 40.1, 34.7]",100,-1.03,1ère Ligne,1L,61,Moyenne,True,Basse,False,29,74.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2022,2022,akato-fakatika,https://cdn.lnr.fr/joueur/2022-akato-fakatika/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,Akato Fakatika,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,5,85.0,17.0,10.35,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,50.5,60.0,0.557,0,0,5,45,30,0,,38.7,→,1,[44.3],100,0.0,1ère Ligne,1L,56,Basse,True,Basse,True,102,9.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2004,2004,edward-dratai-sawailau,https://cdn.lnr.fr/joueur/2004-edward-dratai-sawailau/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,E. Sawailau,Perpignan,PER,CENTRE,Centre,2023-2024,4,283.0,70.8,7.63,,,0.28,,,,0.0,0.57,,,0.0,,,,,lnr,,,,,,,0.0,0.0,61.4,63.7,0.733,0,63,5,86,58,0,,50.0,→,0,[],100,0.0,Centre,CTR,73,Moyenne,True,Basse,True,24,32.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1433,1433,jeremie-maurouard,https://cdn.lnr.fr/joueur/1433-jeremie-maurouard/photo/photoFull.7260593a1939529b8f58882fcd9327e3deee5c0d,Jeremie Maurouard,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,3,145.0,48.3,7.72,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,31.0,180.0,95.0,France,19.6,13.0,92.3076923076923,74.21875,57.0,63.0,0.597,0,0,5,10,30,76,,34.2,↗,5,"[0, 10.8, 57.0, 50.6, 41.8]",100,2.0,1ère Ligne,1L,60,Basse,True,Basse,True,87,22.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_254,254,ewan-bertheau,https://cdn.lnr.fr/joueur/254-ewan-bertheau/photo/photoFull.6f21bcf3f2603044fd281cd01cb394008aed942a,Ewan Bertheau,Perpignan,PER,BACK_ROW,3ème ligne,2023-2024,2,81.0,40.5,12.84,,,0.99,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,72.5,71.4,0.554,0,0,5,79,68,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,55,Basse,True,Basse,True,13,75.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1991,1991,victor-moreaux,https://cdn.lnr.fr/joueur/1991-victor-moreaux/photo/photoFull.28a7076c5091624b9d043c9f795307457230f77f,Victor Moreaux,Perpignan,PER,LOCK,2ème ligne,2023-2024,1,59.0,59.0,10.85,,,1.36,,,,0.0,1.36,,,0.0,,,,,lnr,30.0,198.0,127.0,France,,,100.0,99.21875,81.8,75.0,0.539,0,95,5,41,68,99,,36.5,→,2,"[51.3, 34.7]",100,2.61,2ème Ligne,2L,54,Basse,True,Basse,True,5,90.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_415,415,paul-abadie,https://cdn.lnr.fr/joueur/415-paul-abadie/photo/photoFull.af05d90330b88b7be458e288b68ca734babbf81c,Paul Abadie,Bordeaux,BOR,SCRUM_HALF,Demi de mêlée,2023-2024,22,699.0,31.8,8.58,,,0.0,,,,0.23,0.34,,,0.34,,,,,lnr,29.0,176.0,88.0,France,58.1,12.0,90.25641025641026,68.75,61.2,63.8,1.0,26,9,11,76,30,93,0.34,52.1,↗,5,"[53.6, 34.9, 37.3, 50.4, 89.7]",100,2.96,Demi de mêlée,9,100,Haute,False,Moyenne,False,11,60.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_340,340,benjamin-tameifuna,https://cdn.lnr.fr/joueur/340-benjamin-tameifuna/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,B. Tameifuna,Bordeaux,BOR,FRONT_ROW,1ère ligne,2023-2024,22,920.0,41.8,7.65,,,0.87,,,,0.17,0.26,,,0.43,,,,,lnr,32.0,188.0,151.0,Nouvelle Zélande,0.0,9.0,96.4102564102564,100.0,75.8,72.1,1.0,77,31,18,9,68,100,,24.9,↗,5,"[19.7, 0, 33.9, 54.1, 18.3]",100,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,25,78.4,76.7,TONGA,21.0,cluster_0,61.9,50.5,50.0,90.9,77.6,57.5,92.2,0.1700000000000003,2.905,0.0,0.381,0.238,1.81,0.0,0.143,0.81,0.048,0.476,0.0
lnr_312,312,christopher-vaotoa,https://cdn.lnr.fr/joueur/312-christopher-vaotoa/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,C. Vaotoa,Bordeaux,BOR,FRONT_ROW,1ère ligne,2023-2024,21,54.0,2.6,1.48,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,41.5,54.7,0.536,0,0,5,0,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,54,Basse,True,Basse,True,111,0.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_329,329,jefferson-poirot,https://cdn.lnr.fr/joueur/329-jefferson-poirot/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,J. Poirot,Bordeaux,BOR,FRONT_ROW,1ère ligne,2023-2024,19,737.0,38.8,13.13,,,0.0,,,,0.0,0.11,,,1.09,,,,,lnr,31.0,181.0,117.0,France,97.1,16.0,92.82051282051282,91.40625,72.6,72.8,1.0,0,13,45,81,30,89,,52.8,↗,5,"[23.8, 87.9, 30.9, 68.7, 71.5]",100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,20,82.9,70.5,France,38.0,cluster_1,83.0,75.0,50.0,90.9,60.0,60.3,88.8,0.0,5.974,0.079,0.211,1.263,4.447,0.0,0.553,6.263,0.342,0.658,0.211
lnr_11240,11240,carlu-johann-sadie,https://cdn.lnr.fr/joueur/11240-carlu-johann-sadie/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,C. Sadie,Bordeaux,BOR,FRONT_ROW,1ère ligne,2023-2024,18,716.0,39.8,8.16,,,0.11,,,,0.11,0.0,,,0.0,,,,,lnr,26.0,182.0,138.0,Afrique du Sud,93.0,20.0,93.33333333333331,100.0,65.2,65.6,1.0,50,0,5,16,37,99,,41.7,↗,5,"[71.8, 25.3, 43.2, 63.5, 41.2]",100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,69,38.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_11027,11027,mateo-garcia,https://cdn.lnr.fr/joueur/11027-mateo-garcia/photo/photoFull.26dec662e84c737005260a65b33966bd7438db17,Mateo Garcia,Bordeaux,BOR,FLY_HALF,Demi d'ouverture,2023-2024,17,948.0,55.8,4.98,,,0.0,,,,0.25,1.52,,,8.95,,,,,lnr,21.0,174.0,83.0,France,48.6,7.0,89.23076923076924,64.84375,71.1,66.8,1.0,27,95,76,39,30,87,8.95,17.3,↘,5,"[36.2, 13.7, 9.2, 15.1, 21.6]",100,-1.03,Ouvreur,10,100,Haute,False,Bonne,False,4,86.4,,,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lnr_1223,1223,romain-latterrade,https://cdn.lnr.fr/joueur/1223-romain-latterrade/photo/photoFull.6fc701688372b38c2cd93e972d93fc323ab7f457,R. Latterrade,Bordeaux,BOR,FRONT_ROW,1ère ligne,2023-2024,17,510.0,30.0,10.04,,,0.63,,,,0.0,0.31,,,2.35,,,,,lnr,,,,,,,0.0,0.0,60.5,61.2,0.925,0,37,95,41,68,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,92,Haute,False,Moyenne,False,94,16.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_279,279,pierre-bochaton,https://cdn.lnr.fr/joueur/279-pierre-bochaton/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Pierre Bochaton,Bordeaux,BOR,LOCK,2ème ligne,2023-2024,16,940.0,58.8,10.98,,,0.17,,,,0.43,0.09,,,0.85,,,,,lnr,22.0,197.0,103.0,France,52.3,10.0,100.0,80.46875,67.2,67.1,1.0,95,8,85,43,41,96,,46.0,↗,5,"[54.3, 35.4, 58.0, 51.8, 57.6]",100,-0.67,2ème Ligne,2L,100,Haute,False,Bonne,False,15,66.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_9642,9642,adam-coleman,https://cdn.lnr.fr/joueur/9642-adam-coleman/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Adam Coleman,Bordeaux,BOR,LOCK,2ème ligne,2023-2024,15,801.0,53.4,11.09,,,0.0,,,,0.1,0.2,,,0.5,,,,,lnr,32.0,,122.0,Australie,70.2,8.0,0.0,95.3125,52.9,55.7,1.0,30,17,50,45,30,14,,42.6,↗,5,"[35.3, 28.9, 72.6, 36.3, 56.5]",100,1.26,2ème Ligne,2L,100,Haute,False,Bonne,False,34,20.2,66.6,Australie,53.0,cluster_1,74.9,66.5,50.0,90.3,50.1,78.9,88.5,0.0,5.434,0.113,0.302,1.925,4.283,0.0,0.547,6.302,0.547,0.566,0.208
lnr_339,339,matthieu-jalibert,https://cdn.lnr.fr/joueur/339-matthieu-jalibert/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Matthieu Jalibert,Bordeaux,BOR,FLY_HALF,Demi d'ouverture,2023-2024,14,975.0,69.6,4.68,,,0.0,,,,0.49,0.74,,,6.24,,,,,lnr,25.0,184.0,84.0,France,52.2,12.0,94.35897435897436,65.625,65.4,65.8,1.0,52,75,53,32,30,91,6.24,34.5,↗,5,"[26.2, 25.5, 53.5, 24.0, 50.6]",100,1.26,Ouvreur,10,100,Haute,False,Bonne,False,7,72.7,86.0,France,23.0,cluster_1,80.6,87.2,84.4,85.0,88.5,82.1,93.7,1.1,21.13,0.565,1.783,7.348,4.043,0.0,0.826,2.696,0.478,0.087,0.478
lnr_299,299,madosha-tambwe,https://cdn.lnr.fr/joueur/299-madosha-tambwe/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Madosha Tambwe,Bordeaux,BOR,WINGER,Ailier,2023-2024,14,945.0,67.5,3.98,,,0.0,,,,1.52,0.42,,,2.96,,,,,lnr,26.0,186.0,92.0,République Démocratique du Congo,59.5,6.0,95.3846153846154,71.875,80.8,74.5,1.0,95,36,95,21,30,90,2.96,11.9,→,5,"[10.5, 11.8, 40.3, 2.9, 3.6]",100,2.0,Ailier,AIL,100,Haute,False,Bonne,False,3,91.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_3607,3607,marko-gazzotti,https://cdn.lnr.fr/joueur/3607-marko-gazzotti/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Marko Gazzotti,Bordeaux,BOR,BACK_ROW,3ème ligne,2023-2024,12,533.0,44.4,15.61,,,0.75,,,,0.15,0.3,,,0.75,,,,,lnr,19.0,192.0,110.0,France,50.4,11.0,98.46153846153848,85.9375,81.3,80.2,0.944,31,26,41,95,63,95,,66.5,↘,5,"[38.6, 100, 53.5, 63.8, 75.9]",100,-1.38,3ème Ligne,3L,94,Haute,False,Moyenne,False,4,93.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_317,317,lekso-kaulashvili,https://cdn.lnr.fr/joueur/317-lekso-kaulashvili/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,L. Kaulashvili,Bordeaux,BOR,FRONT_ROW,1ère ligne,2023-2024,12,483.0,40.2,10.6,,,0.17,,,,0.17,0.0,,,0.83,,,,,lnr,31.0,185.0,132.0,Géorgie,93.6,12.0,94.87179487179486,100.0,71.9,69.6,0.902,77,0,34,48,40,98,,30.3,↗,5,"[28.0, 28.0, 39.4, 43.9, 28.0]",100,2.0,1ère Ligne,1L,90,Haute,False,Moyenne,False,40,64.9,,,4.0,,,,,,,,,0.0,2.5,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.5,0.0
lnr_322,322,antoine-miquel,https://cdn.lnr.fr/joueur/322-antoine-miquel/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,Antoine Miquel,Bordeaux,BOR,BACK_ROW,3ème ligne,2023-2024,12,437.0,36.4,7.51,,,0.73,,,,0.18,1.28,,,0.92,,,,,lnr,,,,,,,0.0,0.0,65.7,66.3,0.864,37,95,50,0,62,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,86,Haute,False,Moyenne,False,32,35.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_776,776,alexandre-ricard,https://cdn.lnr.fr/joueur/776-alexandre-ricard/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,A. Ricard,Bordeaux,BOR,LOCK,2ème ligne,2023-2024,12,469.0,39.1,9.38,,,0.68,,,,0.0,0.0,,,0.85,,,,,lnr,,,,,,,0.0,0.0,57.4,58.8,0.891,0,0,85,19,68,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,89,Haute,False,Moyenne,False,30,31.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_334,334,zack-holmes,https://cdn.lnr.fr/joueur/334-zack-holmes/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,Zack Holmes,Bordeaux,BOR,FLY_HALF,Demi d'ouverture,2023-2024,11,451.0,41.0,6.21,,,0.18,,,,0.0,0.53,,,2.66,,,,,lnr,,,,,,,0.0,0.0,60.8,61.9,0.876,0,54,22,67,61,0,2.66,50.0,→,0,[],100,0.0,Ouvreur,10,88,Haute,False,Moyenne,False,12,50.0,,,,,,,,,,,,0.0,,,,,,,,,,,
