player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,yellow_cards,orange_cards,red_cards,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,tries_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,axis_consistency,n_matches_consistency,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,form_score_10,form_trend_10,form_matches_10,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus
lnr_2175,2175,hassane-kolingar,https://cdn.lnr.fr/joueur/2175-hassane-kolingar/photo/photoFull.d27019f52768bff9ad76599574dced3c5044bc4f,Hassane Kolingar,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,14,561.0,40.1,0,0,0,16.68,,,0.0,,,,0.0,0.43,,,0.0,0.0,,,,,lnr,28.0,184.0,115.0,France,98.6,15.0,93.87755102040816,88.46153846153845,72.8,78.8,0.968,0,48,5,95,0,60,,100.0,↗,5,"[94.9, 70.5, 100, 100, 100]",100.0,↗,10,100,2.96,1ère Ligne,1L,97,Haute,False,Moyenne,False,4,98.1,,,,,,,,,,,,0.0
lnr_13640,13640,joseph-manu,https://cdn.lnr.fr/joueur/13640-joseph-manu/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Joseph Manu,Racing 92,R92,CENTRE,Centre,2025-2026,14,811.0,57.9,1,0,0,10.16,,,0.1,,,,0.39,1.28,,,0.49,0.1,,,,,lnr,29.0,192.0,102.0,Nouvelle Zélande,74.3,12.0,97.95918367346938,78.46153846153847,75.9,76.0,1.0,37,95,12,95,19,92,,59.1,↗,5,"[34.6, 52.4, 30.9, 49.9, 100]",56.7,↗,10,80,2.96,Centre,CTR,100,Haute,False,Bonne,False,5,94.6,,,,,,,,,,,,0.0
lnr_1911,1911,lekima-vuda-tagitagivalu,https://cdn.lnr.fr/joueur/1911-lekima-vuda-tagitagivalu/photo/photoFull.d27019f52768bff9ad76599574dced3c5044bc4f,L. Tagitagivalu,Racing 92,R92,LOCK,2ème ligne,2025-2026,14,641.0,45.8,0,0,0,14.23,,,0.75,,,,0.12,0.25,,,0.62,0.12,,,,,lnr,30.0,195.0,110.0,Fidji,64.6,15.0,99.48979591836735,84.61538461538461,84.0,81.1,1.0,44,21,36,95,59,92,,44.7,↗,5,"[44.6, 29.5, 63.8, 35.6, 59.3]",48.7,↗,10,100,2.61,2ème Ligne,2L,100,Haute,False,Moyenne,False,1,100.0,,,,,,,,,,,,0.0
lnr_12570,12570,diego-escobar,https://cdn.lnr.fr/joueur/12570-diego-escobar/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Diego Escobar,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,13,602.0,46.3,2,0,0,13.55,,,0.4,,,,0.13,0.4,,,0.66,0.13,,,,,lnr,25.0,176.0,103.0,Chili,96.9,12.0,89.79591836734694,79.23076923076923,63.5,64.2,1.0,51,45,24,79,39,31,,49.8,↘,5,"[24.2, 88.0, 83.7, 21.1, 59.8]",51.1,↘,10,60,1.26,1ère Ligne,1L,100,Haute,False,Moyenne,False,90,43.0,,,,,,,,,,,,0.0
lnr_2150,2150,antoine-gibert,https://cdn.lnr.fr/joueur/2150-antoine-gibert/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Antoine Gibert,Racing 92,R92,CENTRE,Centre,2025-2026,13,549.0,42.2,0,0,0,2.48,,,0.0,,,,0.29,0.29,,,10.78,0.0,,,,,lnr,28.0,177.0,76.0,France,82.9,11.0,90.3061224489796,58.46153846153847,53.1,52.8,0.958,28,22,95,0,0,74,,9.4,↗,5,"[0, 5.4, 51.7, 15.4, 0]",9.1,↗,10,100,2.96,Centre,CTR,96,Haute,False,Moyenne,False,72,3.4,,,,,,,,,,,,0.0
lnr_2198,2198,max-spring,https://cdn.lnr.fr/joueur/2198-max-spring/photo/photoFull.d27019f52768bff9ad76599574dced3c5044bc4f,Max Spring,Racing 92,R92,FULLBACK,Arrière,2025-2026,13,807.0,62.1,0,0,0,3.97,,,0.2,,,,1.09,0.3,,,3.77,0.59,,,,,lnr,25.0,173.0,75.0,France,51.3,13.0,88.26530612244898,57.692307692307686,77.0,70.8,1.0,95,21,32,62,95,83,0.8200000000000003,7.9,↘,5,"[14.1, 5.9, 7.4, 12.8, 9.6]",10.2,↘,10,100,1.26,Arrière,ARR,100,Haute,False,Bonne,False,3,93.5,,,,,,,,,,,,0.0
lnr_2188,2188,janick-tarrit,https://cdn.lnr.fr/joueur/2188-janick-tarrit/photo/photoFull.adc08ec9b7d3893c2f7e5dff1eaf993d574fd073,Janick Tarrit,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,13,700.0,53.8,0,0,1,13.6,,,0.11,,,,0.23,0.34,,,1.14,0.23,,,,,lnr,27.0,183.0,100.0,France,100.0,14.0,93.36734693877551,76.92307692307693,56.1,60.2,1.0,91,38,41,79,32,32,,70.0,↗,5,"[62.7, 72.8, 83.8, 45.5, 98.6]",69.3,↗,10,20,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,120,23.9,,,,,,,,,,,,0.0
lnr_2168,2168,gael-fickou,https://cdn.lnr.fr/joueur/2168-gael-fickou/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Gael Fickou,Racing 92,R92,CENTRE,Centre,2025-2026,12,761.0,63.4,0,0,0,9.46,,,0.0,,,,0.74,0.63,,,2.1,0.42,,,,,lnr,32.0,190.0,99.0,France,27.7,12.0,96.93877551020408,76.15384615384615,75.6,73.0,1.0,71,48,53,95,35,90,,34.1,→,5,"[39.5, 45.4, 22.2, 55.1, 30.6]",34.5,→,10,100,1.26,Centre,CTR,100,Haute,False,Moyenne,False,13,83.8,77.5,France,65,cluster_1,87.6,71.9,50.0,93.7,77.3,76.9,93.6,0.25
lnr_12647,12647,samuel-james,https://cdn.lnr.fr/joueur/12647-samuel-james/photo/photoFull.7379d926936176d3eaa666ae7f05a48b45011660,Samuel James,Racing 92,R92,CENTRE,Centre,2025-2026,12,865.0,72.1,2,0,0,2.68,,,0.0,,,,0.55,0.74,,,0.92,0.18,,,,,lnr,31.0,195.0,94.0,Grande-Bretagne,5.2,12.0,99.48979591836735,72.3076923076923,57.3,55.1,1.0,53,56,23,0,15,87,,14.0,↗,5,"[0, 0, 12.8, 12.1, 31.1]",13.4,↗,10,60,2.0,Centre,CTR,100,Haute,False,Bonne,False,70,6.8,,,,,,,,,,,,0.0
lnr_1093,1093,romain-taofifenua,https://cdn.lnr.fr/joueur/1093-romain-taofifenua/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,R. Taofifenua,Racing 92,R92,LOCK,2ème ligne,2025-2026,12,581.0,48.4,1,1,0,7.3,,,0.69,,,,0.0,0.55,,,2.75,0.55,,,,,lnr,35.0,,138.0,France,15.8,11.0,0.0,100.0,58.2,62.2,0.984,0,47,95,0,95,15,,32.3,↗,5,"[20.8, 23.7, 49.0, 38.3, 35.8]",32.1,↗,10,50,-0.67,2ème Ligne,2L,98,Haute,False,Moyenne,False,52,26.1,73.1,France,35,cluster_1,66.2,74.1,50.0,90.6,69.4,62.7,85.2,0.0
lnr_11803,11803,shingirai-dylan-masimba-manyarara,https://cdn.lnr.fr/joueur/11803-shingirai-dylan-masimba-manyarara/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,S. Manyarara,Racing 92,R92,BACK_ROW,3ème ligne,2025-2026,11,579.0,52.6,0,0,0,13.13,,,0.0,,,,0.28,0.0,,,0.69,0.14,,,,,lnr,22.0,185.0,100.0,Zimbabwe,97.7,11.0,94.38775510204081,76.92307692307693,58.3,62.4,0.982,51,0,31,64,19,87,,64.4,↗,5,"[81.5, 50.6, 100, 48.2, 70.5]",61.8,↗,10,100,-0.67,3ème Ligne,3L,98,Haute,False,Moyenne,False,67,29.3,,,,,,,,,,,,0.0
lnr_13447,13447,yanis-basse,https://cdn.lnr.fr/joueur/13447-yanis-basse/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Yanis Basse,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,10,167.0,16.7,0,0,0,15.33,,,0.48,,,,0.0,0.0,,,2.4,0.48,,,,,lnr,19.0,175.0,103.0,France,42.0,3.0,89.28571428571429,79.23076923076923,67.5,74.0,0.617,0,0,86,95,82,30,,100.0,↗,5,"[38.3, 100, 58.0, 100, 86.1]",100.0,↗,10,100,-1.38,1ère Ligne,1L,62,Moyenne,True,Basse,False,15,91.1,,,,,,,,,,,,0.0
lnr_1909,1909,jordan-joseph,https://cdn.lnr.fr/joueur/1909-jordan-joseph/photo/photoFull.d27019f52768bff9ad76599574dced3c5044bc4f,Jordan Joseph,Racing 92,R92,LOCK,2ème ligne,2025-2026,9,385.0,42.8,0,0,0,11.64,,,1.25,,,,0.0,0.62,,,3.12,0.62,,,,,lnr,25.0,189.0,115.0,France,24.8,9.0,96.42857142857143,88.46153846153845,81.3,80.1,0.821,0,52,95,59,95,91,,67.4,↗,5,"[16.2, 42.8, 62.5, 55.6, 100]",67.1,↗,9,100,1.26,2ème Ligne,2L,82,Haute,False,Basse,False,2,98.6,76.7,Angleterre,37,cluster_1,80.4,69.0,50.0,89.7,89.3,80.1,97.4,0.1700000000000003
lnr_13832,13832,geronimo-prisciantelli,https://cdn.lnr.fr/joueur/13832-geronimo-prisciantelli/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,G. Prisciantelli,Racing 92,R92,FLY_HALF,Demi d'ouverture,2025-2026,9,409.0,45.4,0,0,0,2.93,,,0.0,,,,0.98,0.59,,,1.17,0.0,,,,,lnr,26.0,183.0,86.0,Italie,0.0,6.0,93.36734693877551,66.15384615384615,59.6,62.1,0.841,95,47,12,19,0,66,1.17,37.1,↗,5,"[10.2, 16.6, 100, 2.3, 32.9]",35.1,↗,9,100,2.0,Ouvreur,10,84,Haute,False,Moyenne,False,14,65.8,,,,,,,,,,,,0.0
lnr_13613,13613,selesitino-ravutaumada,https://cdn.lnr.fr/joueur/13613-selesitino-ravutaumada/photo/photoFull.7379d926936176d3eaa666ae7f05a48b45011660,S. Ravutaumada,Racing 92,R92,WINGER,Ailier,2025-2026,8,499.0,62.4,1,0,0,5.61,,,0.16,,,,0.16,0.8,,,0.8,0.16,,,,,lnr,26.0,183.0,93.0,Fidji,62.6,7.0,93.36734693877551,71.53846153846153,56.9,57.9,0.916,11,58,5,61,26,87,0.0,29.0,→,5,"[16.2, 37.3, 25.8, 35.8, 35.6]",29.4,→,8,80,2.0,Ailier,AIL,92,Haute,False,Moyenne,False,33,20.7,,,,,,,,,,,,0.0
lnr_2157,2157,fabien-sanconnie,https://cdn.lnr.fr/joueur/2157-fabien-sanconnie/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Fabien Sanconnie,Racing 92,R92,BACK_ROW,3ème ligne,2025-2026,7,279.0,39.9,1,0,0,16.92,,,0.29,,,,0.0,0.0,,,1.43,0.29,,,,,lnr,31.0,195.0,114.0,France,99.8,7.0,99.48979591836735,87.6923076923077,73.1,73.8,0.729,0,0,64,95,58,97,,66.5,↘,5,"[86.1, 100, 47.2, 67.3, 73.6]",67.2,↘,7,80,2.0,3ème Ligne,3L,73,Moyenne,True,Basse,False,19,80.9,,,,,,,,,,,,0.0
lnr_2120,2120,noa-zinzen,https://cdn.lnr.fr/joueur/2120-noa-zinzen/photo/photoFull.63f02d5f7b00d1429cb1de8aa98d311d3cf445ea,Noa Zinzen,Racing 92,R92,BACK_ROW,3ème ligne,2025-2026,7,154.0,22.0,0,0,0,19.74,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,22.0,192.0,103.0,France,100.0,4.0,97.95918367346938,79.23076923076923,62.6,67.9,0.604,0,0,5,95,0,90,,65.0,↘,5,"[49.0, 66.9, 0, 85.6, 100]",71.4,↘,7,100,-0.67,3ème Ligne,3L,60,Moyenne,True,Basse,False,38,59.6,,,,,,,,,,,,0.0
lnr_12646,12646,edouard-jabea-njocke,https://cdn.lnr.fr/joueur/12646-edouard-jabea-njocke/photo/photoFull.7379d926936176d3eaa666ae7f05a48b45011660,E. Jabea Njocke,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,6,158.0,26.3,0,0,0,17.72,,,0.0,,,,0.51,0.0,,,0.0,0.0,,,,,lnr,19.0,178.0,118.0,France,97.9,5.0,90.81632653061224,90.76923076923077,70.4,73.1,0.608,95,0,5,95,0,59,,80.0,→,5,"[82.1, 78.2, 26.6, 97.9, 100]",81.9,→,6,100,-1.38,1ère Ligne,1L,61,Moyenne,True,Basse,False,19,88.5,,,,,,,,,,,,0.0
lnr_12366,12366,kleo-labarbe,https://cdn.lnr.fr/joueur/12366-kleo-labarbe/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Kleo Labarbe,Racing 92,R92,SCRUM_HALF,Demi de mêlée,2025-2026,6,236.0,39.3,0,0,0,7.8,,,0.0,,,,0.0,0.34,,,0.0,0.0,,,,,lnr,21.0,175.0,65.0,France,96.4,5.0,89.28571428571429,50.0,50.6,58.2,0.686,0,9,5,85,0,42,0.0,44.4,↗,5,"[34.9, 30.2, 38.3, 3.7, 95.6]",45.1,↗,6,100,-1.03,Demi de mêlée,9,69,Moyenne,True,Basse,False,30,27.5,,,,,,,,,,,,0.0
lnr_11839,11839,will-rowlands-1,https://cdn.lnr.fr/joueur/11839-will-rowlands-1/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Will Rowlands,Racing 92,R92,LOCK,2ème ligne,2025-2026,6,329.0,54.8,1,0,0,13.13,,,0.24,,,,0.0,0.24,,,0.0,0.0,,,,,lnr,34.0,,125.0,Pays de Galles,97.0,7.0,0.0,96.15384615384616,56.9,64.4,0.774,0,20,5,80,16,12,,77.6,↗,5,"[54.3, 75.5, 46.6, 85.2, 100]",76.1,↗,7,80,-0.16,2ème Ligne,2L,77,Haute,False,Basse,False,33,53.6,70.3,WALES,23,cluster_1,90.7,62.8,50.0,90.0,55.2,83.3,86.7,0.0
lnr_13764,13764,daniel-tupou,https://cdn.lnr.fr/joueur/13764-daniel-tupou/photo/photoFull.93c400b755c89c669429fd63e6ea322bc44901dd,Daniel Tupou,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,6,166.0,27.7,0,0,0,7.23,,,0.48,,,,0.0,0.0,,,12.05,2.41,,,,,lnr,29.0,184.0,148.0,Tonga,,,93.87755102040816,100.0,70.7,69.8,0.616,0,0,95,5,87,94,,30.1,→,3,"[40.9, 83.1, 0]",30.7,→,3,100,2.96,1ère Ligne,1L,62,Moyenne,True,Basse,False,41,74.5,77.8,Australie,71,cluster_1,88.1,73.9,50.0,77.6,69.7,100.0,86.2,0.27999999999999975
lnr_12612,12612,soumaila-camara,https://cdn.lnr.fr/joueur/12612-soumaila-camara/photo/photoFull.7379d926936176d3eaa666ae7f05a48b45011660,S. Camara,Racing 92,R92,BACK_ROW,3ème ligne,2025-2026,4,134.0,33.5,0,0,0,11.94,,,0.6,,,,0.0,0.6,,,0.0,0.0,,,,,lnr,22.0,187.0,101.0,France,44.0,4.0,95.40816326530613,77.6923076923077,72.0,69.6,0.589,0,67,5,50,38,88,,42.0,↘,5,"[47.5, 32.9, 42.3, 70.5, 35.6]",46.1,↘,6,100,-0.67,3ème Ligne,3L,59,Basse,True,Basse,True,32,67.0,74.5,France,17,cluster_1,77.2,96.8,50.0,93.2,60.7,65.1,87.6,0.0
lnr_1245,1245,wame-naituvi,https://cdn.lnr.fr/joueur/1245-wame-naituvi/photo/photoFull.d27019f52768bff9ad76599574dced3c5044bc4f,Wame Naituvi,Racing 92,R92,WINGER,Ailier,2025-2026,3,156.0,52.0,0,0,0,3.59,,,0.0,,,,2.05,1.03,,,2.56,0.51,,,,,lnr,29.0,180.0,92.0,Fidji,68.5,4.0,91.83673469387756,70.76923076923077,82.5,74.9,0.606,95,75,50,23,35,85,0.010000000000000231,27.0,→,5,"[14.8, 31.8, 26.0, 45.0, 25.5]",28.2,→,6,100,2.96,Ailier,AIL,61,Moyenne,True,Basse,True,3,95.1,,,,,,,,,,,,0.0
lnr_11673,11673,vladi-ashvetia,https://cdn.lnr.fr/joueur/11673-vladi-ashvetia/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Vladi Ashvetia,Racing 92,R92,CENTRE,Centre,2025-2026,2,115.0,57.5,0,0,0,6.26,,,0.0,,,,2.09,1.39,,,3.48,0.7,,,,,lnr,21.0,185.0,90.0,France,,,94.38775510204081,69.23076923076923,80.7,74.5,0.577,95,95,87,54,57,84,,50.8,→,3,"[27.5, 41.0, 79.9]",52.0,→,3,100,-1.03,Centre,CTR,58,Basse,True,Basse,True,9,89.2,,,,,,,,,,,,0.0
lnr_2148,2148,ibrahim-diallo,https://cdn.lnr.fr/joueur/2148-ibrahim-diallo/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Ibrahim Diallo,Racing 92,R92,BACK_ROW,3ème ligne,2025-2026,2,72.0,36.0,0,0,0,20.0,,,0.0,,,,1.11,0.0,,,0.0,0.0,,,,,lnr,28.0,192.0,108.0,France,,,97.95918367346938,83.07692307692308,69.6,75.6,0.548,95,0,5,95,0,93,,84.2,→,5,"[90.8, 99.8, 100, 38.3, 93.7]",86.3,→,5,100,2.96,3ème Ligne,3L,55,Basse,True,Basse,True,14,85.6,,,,,,,,,,,,0.0
lnr_13419,13419,nolann-donguy,https://cdn.lnr.fr/joueur/13419-nolann-donguy/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Nolann Donguy,Racing 92,R92,WINGER,Ailier,2025-2026,2,138.0,69.0,0,0,0,5.22,,,0.0,,,,0.58,0.0,,,0.0,0.0,,,,,lnr,20.0,183.0,85.0,France,,,93.36734693877551,65.38461538461539,53.3,58.3,0.592,40,0,5,54,0,82,0.0,23.1,→,2,"[11.8, 36.3]",23.6,→,2,100,-1.25,Ailier,AIL,59,Basse,True,Basse,True,32,24.4,,,,,,,,,,,,0.0
lnr_12565,12565,lehopoame-leota,https://cdn.lnr.fr/joueur/12565-lehopoame-leota/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,L. Leota,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,1,43.0,43.0,0,0,0,9.3,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,19.0,175.0,130.0,Nouvelle Zélande,,,89.28571428571429,100.0,57.8,61.9,0.529,0,0,5,29,0,77,,32.5,→,1,[36.2],33.2,→,1,100,-1.38,1ère Ligne,1L,53,Basse,True,Basse,True,106,32.8,,,,,,,,,,,,0.0
lnr_1940,1940,reece-hewat,https://cdn.lnr.fr/joueur/1940-reece-hewat/photo/photoFull.b948a9307d0771aeee5c40d614c45938eb2eb700,Reece Hewat,Pau,PAU,BACK_ROW,3ème ligne,2025-2026,17,856.0,50.4,1,0,0,11.96,,,0.19,,,,0.37,0.56,,,1.87,0.37,,,,,lnr,28.0,191.0,106.0,Australie,96.5,17.0,97.44897959183673,81.53846153846153,70.0,69.1,1.0,67,63,84,50,62,92,,40.5,↗,5,"[18.8, 20.4, 20.4, 59.8, 60.8]",45.9,↗,10,80,2.96,3ème Ligne,3L,100,Haute,False,Bonne,False,33,66.0,,,,,,,,,,,,0.0
lnr_2335,2335,facundo-isa,https://cdn.lnr.fr/joueur/2335-facundo-isa/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Facundo Isa,Pau,PAU,BACK_ROW,3ème ligne,2025-2026,17,932.0,54.8,0,0,0,10.64,,,0.77,,,,0.0,0.77,,,1.72,0.34,,,,,lnr,32.0,188.0,110.0,Argentine,9.2,18.0,95.91836734693877,84.61538461538461,81.4,80.8,1.0,0,86,77,33,84,93,,61.8,↗,5,"[42.8, 61.2, 99.1, 87.2, 46.2]",61.0,↗,10,100,1.26,3ème Ligne,3L,100,Haute,False,Bonne,False,4,96.8,73.6,Argentine,41,cluster_1,82.8,74.3,50.0,53.9,66.2,77.6,71.5,0.0
lnr_2232,2232,jimi-maximin,https://cdn.lnr.fr/joueur/2232-jimi-maximin/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Jimi Maximin,Pau,PAU,LOCK,2ème ligne,2025-2026,17,758.0,44.6,2,0,0,12.45,,,0.53,,,,0.11,0.0,,,2.11,0.42,,,,,lnr,27.0,,133.0,France,95.6,18.0,0.0,100.0,68.7,67.2,1.0,40,0,95,70,93,15,,37.3,↘,5,"[100, 45.0, 30.8, 14.1, 43.6]",41.2,↘,10,60,2.61,2ème Ligne,2L,100,Haute,False,Moyenne,False,21,71.0,,,,,,,,,,,,0.0
lnr_1678,1678,loic-credoz,https://cdn.lnr.fr/joueur/1678-loic-credoz/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Loïc Credoz,Pau,PAU,BACK_ROW,3ème ligne,2025-2026,16,779.0,48.7,0,0,0,11.4,,,0.31,,,,0.1,0.0,,,0.0,0.0,,,,,lnr,26.0,189.0,108.0,France,100.0,18.0,96.42857142857143,83.07692307692308,63.4,64.7,1.0,18,0,5,43,21,92,,46.2,↘,5,"[55.5, 85.6, 48.0, 43.8, 44.1]",46.9,↘,10,100,2.0,3ème Ligne,3L,100,Haute,False,Moyenne,False,58,39.4,,,,,,,,,,,,0.0
lnr_1917,1917,youri-delhommel,https://cdn.lnr.fr/joueur/1917-youri-delhommel/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Youri Delhommel,Pau,PAU,FRONT_ROW,1ère ligne,2025-2026,16,605.0,37.8,1,0,0,8.6,,,0.66,,,,0.0,0.13,,,3.31,0.66,,,,,lnr,30.0,181.0,101.0,France,94.2,16.0,92.3469387755102,77.6923076923077,59.5,60.8,1.0,0,15,95,21,95,32,,42.1,↘,5,"[100, 44.4, 44.4, 49.0, 32.9]",41.9,↘,10,80,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,117,25.5,,,,,,,,,,,,0.0
lnr_1707,1707,thomas-laclayat,https://cdn.lnr.fr/joueur/1707-thomas-laclayat/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Thomas Laclayat,Pau,PAU,FRONT_ROW,1ère ligne,2025-2026,16,799.0,49.9,0,0,0,8.11,,,0.3,,,,0.0,0.1,,,1.0,0.2,,,,,lnr,28.0,176.0,125.0,France,95.4,18.0,89.79591836734694,96.15384615384616,63.7,61.9,1.0,0,11,36,15,40,70,,19.5,↘,5,"[30.8, 7.8, 16.8, 10.0, 36.5]",22.9,↘,10,100,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,106,32.8,,,,,,,,,,,,0.0
lnr_1895,1895,thibault-daubagna,https://cdn.lnr.fr/joueur/1895-thibault-daubagna/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,T. Daubagna,Pau,PAU,SCRUM_HALF,Demi de mêlée,2025-2026,15,775.0,51.7,0,0,0,5.06,,,0.21,,,,0.62,0.83,,,0.52,0.1,,,,,lnr,31.0,177.0,83.0,France,0.0,16.0,90.3061224489796,63.84615384615384,66.1,66.8,1.0,61,42,5,33,38,75,0.020000000000000018,46.4,→,5,"[52.9, 21.7, 44.4, 0, 100]",46.2,→,10,100,2.0,Demi de mêlée,9,100,Haute,False,Moyenne,False,10,76.2,,,,,,,,,,,,0.0
lnr_1914,1914,sacha-zegueur,https://cdn.lnr.fr/joueur/1914-sacha-zegueur/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Sacha Zegueur,Pau,PAU,BACK_ROW,3ème ligne,2025-2026,15,757.0,50.5,1,0,0,15.96,,,0.0,,,,0.11,0.21,,,0.0,0.0,,,,,lnr,26.0,192.0,105.0,France,96.3,17.0,97.95918367346938,80.76923076923077,63.2,65.4,1.0,20,23,5,95,0,91,,56.6,↘,5,"[79.9, 26.6, 28.7, 23.4, 100]",59.7,↘,10,80,2.0,3ème Ligne,3L,100,Haute,False,Moyenne,False,52,44.7,,,,,,,,,,,,0.0
lnr_1845,1845,hugo-auradou,https://cdn.lnr.fr/joueur/1845-hugo-auradou/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Hugo Auradou,Pau,PAU,LOCK,2ème ligne,2025-2026,14,975.0,69.6,2,0,0,9.6,,,0.33,,,,0.33,0.33,,,0.0,0.0,,,,,lnr,,,,,96.7,16.0,0.0,0.0,55.8,56.0,1.0,95,28,5,30,23,0,,34.5,↘,5,"[49.0, 51.7, 12.1, 25.8, 52.9]",35.1,↘,10,60,0.0,2ème Ligne,2L,100,Haute,False,Bonne,False,55,21.7,,,,,,,,,,,,0.0
lnr_1853,1853,jack-maddocks,https://cdn.lnr.fr/joueur/1853-jack-maddocks/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Jack Maddocks,Pau,PAU,FULLBACK,Arrière,2025-2026,13,923.0,71.0,0,0,0,2.86,,,0.0,,,,0.35,0.52,,,1.3,0.26,,,,,lnr,29.0,194.0,100.0,Australie,48.0,14.0,98.9795918367347,76.92307692307693,59.1,59.0,1.0,32,37,5,32,28,97,0.0,8.5,↘,5,"[10.1, 12.1, 1.8, 6.0, 17.5]",9.8,↘,10,100,2.96,Arrière,ARR,100,Haute,False,Bonne,False,24,25.8,69.4,Australie,12,cluster_1,75.2,57.4,50.0,91.7,89.8,68.6,94.8,0.0
lnr_1927,1927,emilien-gailleton,https://cdn.lnr.fr/joueur/1927-emilien-gailleton/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Emilien Gailleton,Pau,PAU,CENTRE,Centre,2025-2026,12,824.0,68.7,0,0,0,6.5,,,0.19,,,,0.87,0.0,,,1.94,0.39,,,,,lnr,22.0,185.0,89.0,France,57.2,13.0,94.38775510204081,68.46153846153847,68.2,64.7,1.0,84,0,49,58,53,83,,18.8,↘,5,"[3.4, 25.5, 9.4, 22.2, 30.2]",21.1,↘,10,100,-0.67,Centre,CTR,100,Haute,False,Bonne,False,41,45.9,,,,,,,,,,,,0.0
lnr_1893,1893,beka-gorgadze,https://cdn.lnr.fr/joueur/1893-beka-gorgadze/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Beka Gorgadze,Pau,PAU,BACK_ROW,3ème ligne,2025-2026,12,890.0,74.2,1,0,0,12.58,,,0.81,,,,0.09,0.63,,,0.9,0.18,,,,,lnr,30.0,189.0,110.0,Géorgie,45.0,14.0,96.42857142857143,84.61538461538461,81.8,77.2,1.0,16,70,40,58,62,93,,29.7,↘,5,"[68.5, 68.5, 42.3, 23.5, 14.8]",34.5,↘,10,80,2.61,3ème Ligne,3L,100,Haute,False,Bonne,False,9,91.5,75.8,GEORG,43,cluster_0,80.3,62.2,50.0,87.3,78.2,70.3,86.1,0.07999999999999972
